Power,currentCPUFrequency,userTime1Sec,idleTime1Sec,systemTime1Sec,ioWaitTime1Sec,percentCPU,contextSwitches,interrupts,interruptsSoftware,numberOfProcesses,percentVirtualMemory,networkBytesSent,networkBytesReceived,networkConnections,systemCalls,cacheMemoryUsedBytes,sharedMemoryUsedByes,swapMemoryUsedBytes,swapMemoryOutBytes,swapMemoryInBytes,ioReadBytes,ioWriteBytes
68.3,1201.140406,0.001789547,31.991728,0.003579094,0,0,479.7774949,318.539329,173.4070841,398,2.5,896261079,1.12614E+12,10,173.4070841,2877177856,35921920,0,0,0,0,155648
69.2,1200.940281,0.00219708,31.9938763,0.00219708,0,0,454.3561062,304.7349707,153.5758792,398,2.5,896261979,1.12614E+12,10,153.5758792,2877177856,35921920,0,0,0,0,155648
69.1,1201.058094,0.002190567,31.99104146,0.002190567,0,0,492.6585335,334.4995912,214.6755726,397,2.5,896263361,1.12614E+12,10,214.6755726,2877177856,35921920,0,0,0,0,155648
69,1201.022469,0,31.99205952,0.001798115,0,0,485.1313883,315.5691573,179.4518627,397,2.5,896264303,1.12614E+12,10,179.4518627,2877177856,35921920,0,0,0,0,155648
69.3,1201.000875,0.003604279,31.9915804,0.003604279,0.00180214,0,486.757879,319.5193334,185.2599406,397,2.5,896265801,1.12614E+12,10,185.2599406,2877177856,35921920,0,0,0,0,155648
68.9,1201.16375,0.002198846,31.99320293,0.002198846,0,0,508.1532094,323.6700667,171.5099538,397,2.5,896266743,1.12614E+12,10,171.5099538,2877177856,35921920,0,0,0,0,155648
68.5,1200.998313,0.001798383,31.99322657,0.003596765,0,0,487.0020099,323.7088692,176.9608485,397,2.5,896268083,1.12614E+12,10,176.9608485,2877177856,35921920,0,0,0,0,155648
68.4,1201.112,0.001804056,31.9913261,0.003608112,0,0,493.950549,322.9260346,185.9981797,397,2.5,896269465,1.12614E+12,10,185.9981797,2877177856,35921920,0,0,0,0,155648
68.8,1201.096469,0.002187694,31.99283137,0.002187694,0,0,473.198128,311.5275702,159.920403,397,2.5,896270407,1.12614E+12,10,159.920403,2877177856,35921920,0,0,0,0,155648
80.5,1200.970063,0.002190034,31.99201776,0.002190034,0,0,486.1875646,324.1250431,186.5909032,397,2.5,896271789,1.12614E+12,10,186.5909032,2877177856,35921920,0,0,0,0,155648
68.2,1201.164,0.001797908,31.99377205,0,0.001797908,0,475.0072815,303.3070719,151.0242682,397,2.5,896272689,1.12614E+12,10,151.0242682,2877177856,35921920,0,0,0,0,155648
77.3,1201.198906,0.003589892,31.99132395,0.001794946,0,0,453.9418631,292.7557053,148.0830514,397,2.5,896273673,1.12614E+12,10,148.0830514,2877177856,35921920,0,0,0,0,155648
69.6,1200.930938,0.002192175,31.99260623,0.004384351,0,0,436.0236658,278.4062623,135.2572156,397,2.5,896274971,1.12614E+12,10,135.2572156,2877177856,35921920,0,0,0,0,155648
69,1201.039469,0.001801015,31.99502344,0.001801015,0,0,409.3706067,273.9343127,129.1327431,397,2.5,896276353,1.12614E+12,10,129.1327431,2877177856,35921920,0,0,0,0,155648
84.3,1201.144469,0.001796364,31.99144356,0.001796364,0,0,435.6182303,283.4662134,144.6072888,395,2.5,896277253,1.12614E+12,10,144.6072888,2877177856,35921920,0,0,0,0,155648
68.4,1201.006031,0.002197744,31.99256283,0.002197744,0.002197744,0,460.4274173,298.6734416,174.5008923,396,2.5,896278297,1.12614E+12,10,174.5008923,2877181952,35921920,0,0,0,0,159744
79,1201.146438,0.004392854,31.99315418,0.002196427,0,0,442.360377,295.4194176,146.9409594,396,2.5,896279859,1.12614E+12,10,146.9409594,2877214720,35921920,0,0,0,0,159744
73.4,1201.173,0.007199175,31.98593569,0.001799794,0,0,459.6673405,290.4867218,139.3040413,396,2.5,896280959,1.12614E+12,10,139.3040413,2877214720,35921920,0,0,0,0,159744
68.2,1201.137281,0.003605667,31.99488572,0.001802833,0,0,410.6854661,272.5884218,126.3786268,396,2.5,896282415,1.12614E+12,10,126.3786268,2877214720,35921920,0,0,0,0,159744
73.8,1201.198938,0.013161254,31.981848,0.004387085,0,0.1,469.1987165,303.5862663,158.1544061,396,2.5,896283357,1.12614E+12,10,158.1544061,2877214720,35921920,0,0,0,0,159744
68.3,1200.982969,0,31.9951667,0.002195359,0,0,418.8745578,273.7613069,120.0861547,396,2.5,896284697,1.12614E+12,10,120.0861547,2877214720,35921920,0,0,0,0,159744
68.9,1200.886281,0.003599548,31.99278363,0.003599548,0,0,490.6184078,323.5993753,178.7175638,396,2.5,896285671,1.12614E+12,10,178.7175638,2877214720,35921920,0,0,0,0,159744
69.3,1200.998938,0.002188518,31.99394568,0.002188518,0,0,477.0969395,312.9580842,191.0576276,396,2.5,896287137,1.12614E+12,10,191.0576276,2877214720,35921920,0,0,0,0,159744
69.1,1201.133219,0.002195084,31.99114942,0.004390167,0,0,482.9184076,315.2140152,183.5089949,396,2.5,896288037,1.12614E+12,10,183.5089949,2877214720,35921920,0,0,0,0,159744
68.8,1201.113719,0.003594888,31.99270957,0.001797444,0.001797444,0,478.8391386,310.4186158,162.3092125,396,2.5,896289021,1.12614E+12,10,162.3092125,2877214720,35921920,0,0,0,0,159744
68.6,1201.149,0.001789429,31.99319445,0.003578857,0,0,482.0720725,314.2236671,186.1005773,396,2.5,896289963,1.12614E+12,10,186.1005773,2877214720,35921920,0,0,0,0,159744
69.4,1201.017438,0.002191359,31.99164479,0.002191359,0,0,451.8581516,292.7655143,146.3827572,396,2.5,896291303,1.12614E+12,10,146.3827572,2877214720,35921920,0,0,0,0,159744
69.7,1201.172125,0.001794883,31.99379401,0.001794883,0,0,413.9000785,270.3094181,115.2315049,396,2.5,896292343,1.12614E+12,10,115.2315049,2877214720,35921920,0,0,0,0,159744
68.9,1201.144156,0.003599286,31.99405686,0.003599286,0,0,412.8381507,271.5661593,129.7542749,396,2.5,896293327,1.12614E+12,10,129.7542749,2877214720,35921920,0,0,0,0,159744
68.7,1200.93625,0.002185121,31.99454594,0.002185121,0,0,426.3171638,273.7956977,121.4927438,397,2.5,896294419,1.12614E+12,10,121.4927438,2877218816,35921920,0,0,0,0,163840
68.6,1201.146938,0,31.99336772,0.004391074,0,0,430.9839475,284.3220642,144.4663461,396,2.5,896295717,1.12614E+12,10,144.4663461,2877218816,35921920,0,0,0,0,163840
68.5,1201.084813,0.003600217,31.9933324,0.003600217,0,0,434.9062683,278.1167983,132.3079914,397,2.5,896297057,1.12614E+12,10,132.3079914,2877218816,35921920,0,0,0,0,163840
69,1201.052031,0.001801355,31.99386963,0.00360271,0,0,424.5794196,277.4087001,136.9029949,397,2.5,896298547,1.12614E+12,10,136.9029949,2877218816,35921920,0,0,0,0,163840
79.8,1201.044063,0.00219101,31.99093798,0.00438202,0,0,430.9716801,277.6009754,136.2808261,397,2.5,896299447,1.12614E+12,10,136.2808261,2877218816,35921920,0,0,0,0,163840
68.1,1201.058844,0.003601547,31.9925376,0.001800773,0,0,430.7449619,283.2616325,143.5216282,397,2.5,896300829,1.12614E+12,10,143.5216282,2877218816,35921920,0,0,0,0,163840
68.2,1201.298781,0.003590918,31.99328642,0.001795459,0,0,405.7737657,268.7802333,132.6844305,397,2.5,896301729,1.12614E+12,10,132.6844305,2877218816,35921920,0,0,0,0,163840
68.7,1201.188469,0.002197561,31.99429337,0.002197561,0,0,459.7298011,288.9792966,145.0390386,397,2.5,896302629,1.12614E+12,10,145.0390386,2877218816,35921920,0,0,0,0,163840
71.8,1201.012469,0.002192887,31.9942178,0,0,0,473.0056737,306.3462801,175.6502293,397,2.5,896303571,1.12614E+12,10,175.6502293,2877218816,35921920,0,0,0,0,163840
68.5,1201.092563,0.009005919,31.98542338,0.003602368,0,0,562.8699632,368.1619855,219.3841968,397,2.5,896305013,1.12614E+12,10,219.3841968,2877218816,35921920,0,0,0,0,163840
71.3,1201.025313,0.010764212,31.98226919,0.003588071,0.001794035,0.1,479.0074535,328.1290758,203.2642115,397,2.5,896306617,1.12614E+12,10,203.2642115,2877218816,35921920,0,0,0,0,163840
68.3,1201.036,0.004388884,31.99277063,0.002194442,0,0,491.5550189,320.1690949,188.9414604,397,2.5,896307675,1.12614E+12,10,188.9414604,2877218816,35921920,0,0,0,0,163840
68.2,1200.988906,0.003591638,31.99251503,0.001795819,0,0,483.6140498,324.8636524,179.2227336,397,2.5,896308817,1.12614E+12,10,179.2227336,2877218816,35921920,0,0,0,0,163840
68.6,1201.117531,0.001784558,31.99356417,0.001784558,0,0,429.7216785,279.104944,133.8418849,397,2.5,896310073,1.12614E+12,10,133.8418849,2877218816,35921920,0,0,0,0,163840
68.7,1201.007688,0.002195892,31.9941396,0.004391783,0,0,411.5100729,268.3379451,158.7629577,397,2.5,896310973,1.12614E+12,10,158.7629577,2877218816,35921920,0,0,0,0,163840
68.8,1201.118406,0.002186751,31.99435643,0.002186751,0,0,405.4236677,265.2529175,123.5514414,397,2.5,896312073,1.12614E+12,10,123.5514414,2877227008,35921920,0,0,0,0,167936
69.6,1201.012469,0.003584623,31.99096388,0.001792311,0.001792311,0,443.4178085,288.3828836,149.2995289,397,2.5,896313497,1.12614E+12,10,149.2995289,2877227008,35921920,0,0,0,0,167936
69,1201.07,0.002194493,31.99350781,0.002194493,0,0,421.5620311,271.239287,123.9888327,397,2.5,896314795,1.12614E+12,10,123.9888327,2877227008,35921920,0,0,0,0,167936
78.1,1201.183625,0.004384625,31.99460516,0.002192312,0,0,445.0393893,286.9736752,151.7080086,397,2.5,896315695,1.12614E+12,10,151.7080086,2877227008,35921920,0,0,0,0,167936
67.5,1200.892344,0,31.99302871,0.003590486,0,0,415.0602232,276.8264984,141.2856383,397,2.5,896317185,1.12614E+12,10,141.2856383,2877227008,35921920,0,0,0,0,167936
68,1200.964063,0.001795262,31.99336184,0.003590524,0,0,419.9117521,280.7789569,143.0823713,397,2.5,896318127,1.12614E+12,10,143.0823713,2877227008,35921920,0,0,0,0,167936
68.3,1201.0275,0.002186979,31.99332009,0.002186979,0,0,419.6813265,271.8415262,146.7463106,397,2.5,896319541,1.12614E+12,10,146.7463106,2877227008,35921920,0,0,0,0,167936
68.1,1200.990625,0.003596053,31.99407946,0.003596053,0,0,406.893345,264.1300592,118.130326,397,2.5,896320525,1.12614E+12,10,118.130326,2877227008,35921920,0,0,0,0,167936
69,1201.051,0.003588746,31.99187221,0.003588746,0,0,487.3516457,317.9628558,183.2054603,397,2.5,896321425,1.12614E+12,10,183.2054603,2877227008,35921920,0,0,0,0,167936
76.5,1200.917219,0.008619254,31.97312172,0.008619254,0,0.1,1583.141429,890.5843919,166.351597,426,4.4,899048833,1.12614E+12,12,166.351597,2875211776,36212736,0,0,0,0,0
71.8,1200.965438,0.005411798,31.96929562,0.010823596,0,0.1,1678.379,934.2567545,164.5186638,426,4.4,899049733,1.12614E+12,12,164.5186638,2875211776,36212736,0,0,0,0,0
80.1,1201.141,0.005395931,31.97268939,0.008993218,0,0.1,1642.701239,922.1645957,165.1154864,426,4.4,899051115,1.12614E+12,12,165.1154864,2875211776,36212736,0,0,0,0,0
70.1,1201.032469,0.006573,31.97545379,0.008764,0,0.1,1534.79549,872.6752942,157.094699,426,4.4,899052015,1.12614E+12,12,157.094699,2875215872,36212736,0,0,0,0,0
70.3,1201.066688,0.004392537,31.97327932,0.008785075,0,0,1593.612548,905.0823194,158.3509712,427,4.4,899052915,1.12614E+12,12,158.3509712,2875215872,36212736,0,0,0,0,0
78.6,1201.111813,0.009002457,31.96952704,0.009002457,0,0.1,1705.425547,957.5013787,187.431165,427,4.4,899054297,1.12614E+12,12,187.431165,2875215872,36212736,0,0,0,0,0
72.5,1201.164125,0.007179742,31.97139016,0.014359484,0,0.1,1657.981872,950.0593316,176.980635,427,4.4,899055239,1.12614E+12,12,176.980635,2875215872,36212736,0,0,0,0,0
70.2,1200.921313,0.006592981,31.97375818,0.010988301,0,0.1,1556.602716,903.0185742,165.4838127,427,4.4,899056579,1.12614E+12,12,165.4838127,2875215872,36212736,0,0,0,0,0
69.6,1200.984438,0.005403427,31.97207797,0.010806854,0,0.1,1653.628798,939.2957389,187.6790336,426,4.4,899057629,1.12614E+12,12,187.6790336,2875215872,36212736,0,0,0,0,0
69.2,1201.085344,0.007213581,31.97239507,0.010820372,0,0.1,1652.631442,948.9466007,176.9130778,426,4.4,899059011,1.12614E+12,12,176.9130778,2875215872,36212736,0,0,0,0,0
69.9,1200.897625,0.004402111,31.97253083,0.011005277,0.002201055,0.1,1578.596937,910.796727,173.443166,426,4.4,899059911,1.12614E+12,12,173.443166,2875215872,36212736,0,0,0,0,0
75.9,1200.925875,0.006572459,31.97281982,0.006572459,0,0.1,1623.616333,934.6035997,158.615332,426,4.4,899060811,1.12614E+12,12,158.615332,2875215872,36212736,0,0,0,0,0
69,1201.100531,0.007202049,31.97169595,0.009002561,0,0.1,1641.707066,935.0060092,171.9489195,427,4.4,899061753,1.12614E+12,12,171.9489195,2875215872,36212736,0,0,0,0,0
69,1201.024156,0.016208287,31.96274255,0.010805525,0,0.1,1632.894899,946.203794,181.3527256,427,4.4,899063135,1.12614E+12,12,181.3527256,2875215872,36212736,0,0,0,0,0
70.8,1200.885906,0.006577121,31.97577164,0.006577121,0,0.1,1559.873947,896.4616403,150.1776042,427,4.4,899064475,1.12614E+12,12,150.1776042,2875232256,36212736,0,0,0,0,4096
71.6,1201.124844,0.006588032,31.9717189,0.010980053,0,0.1,1651.400001,951.9706121,188.6373139,427,4.4,899065501,1.12614E+12,12,188.6373139,2875236352,36212736,0,0,0,0,4096
72.9,1201.025563,0.005402186,31.97194032,0.010804373,0,0.1,1670.716206,957.4475173,157.3836995,427,4.4,899066883,1.12614E+12,12,157.3836995,2875236352,36212736,0,0,0,0,4096
78.1,1200.975469,0.005386064,31.97347184,0.008976773,0,0.1,1537.7213,901.8066654,169.4814836,427,4.4,899068247,1.12614E+12,12,169.4814836,2875236352,36212736,0,0,0,0,4096
69.9,1201.063906,0.006591364,31.97470674,0.010985607,0,0.1,1549.849387,917.9572924,193.1269651,427,4.4,899069629,1.12614E+12,12,193.1269651,2875244544,36212736,0,0,0,0,4096
70.5,1200.865188,0.007207541,31.97084982,0.012613197,0,0.1,1658.815552,930.3133496,194.7837945,427,4.4,899070529,1.12614E+12,12,194.7837945,2875248640,36212736,0,0,0,0,4096
74.1,1200.984594,0.008968089,31.96944249,0.008968089,0,0.1,1681.516626,960.1235731,200.1677391,427,4.4,899071429,1.12614E+12,12,200.1677391,2875248640,36212736,0,0,0,0,4096
73.6,1200.916594,0.008792803,31.96843384,0.008792803,0.002198201,0.1,1650.18932,953.3596751,220.0398973,427,4.4,899072811,1.12614E+12,12,220.0398973,2875252736,36212736,0,0,0,0,4096
73.7,1201.056063,0.00658343,31.97133136,0.015361337,0,0.1,1729.686552,977.8588271,222.9588349,427,4.4,899073711,1.12614E+12,12,222.9588349,2875252736,36212736,0,0,0,0,4096
71.6,1200.841813,0.007190409,31.97215298,0.008988011,0,0.1,1667.995095,948.5946885,211.7575409,427,4.4,899075135,1.12614E+12,12,211.7575409,2875252736,36212736,0,0,0,0,4096
70.9,1201.064813,0.005391969,31.97078272,0.012581261,0,0.1,1606.447357,937.6634441,213.881445,427,4.4,899076035,1.12614E+12,12,213.881445,2875252736,36212736,0,0,0,0,4096
70.8,1200.937625,0.006569837,31.97320908,0.006569837,0,0.1,1568.001212,903.7906429,166.4358829,427,4.4,899076935,1.12614E+12,12,166.4358829,2875252736,36212736,0,0,0,0,4096
79.4,1201.149781,0.00539247,31.97195628,0.00898745,0,0.1,1652.073144,926.2466448,162.8526024,427,4.4,899078317,1.12614E+12,12,162.8526024,2875252736,36212736,0,0,0,0,4096
74.7,1200.903719,0.007189813,31.97130114,0.008987266,0,0.1,1637.12043,906.9949152,170.2188238,427,4.4,899079217,1.12614E+12,12,170.2188238,2875252736,36212736,0,0,0,0,4096
72.8,1200.891844,0.006535283,31.97496028,0.010892138,0.002178428,0.1,1536.88067,886.1843468,157.0646298,427,4.4,899080183,1.12614E+12,12,157.0646298,2875256832,36212736,0,0,0,0,8192
72.8,1201.198813,0.006567155,31.97329007,0.010945259,0,0.1,1658.206711,943.0435,190.4475035,427,4.4,899081209,1.12614E+12,12,190.4475035,2875256832,36212736,0,0,0,0,8192
69.4,1201.123781,0.005391231,31.97359303,0.007188308,0,0,1600.476729,900.6949656,151.853002,427,4.4,899082465,1.12614E+12,12,151.853002,2875256832,36212736,0,0,0,0,8192
75.7,1201.151438,0.006565632,31.9746269,0.006565632,0,0.1,1550.364524,870.8216319,149.6964052,427,4.4,899083365,1.12614E+12,12,149.6964052,2875256832,36212736,0,0,0,0,8192
76,1200.989313,0.010959819,31.97198495,0.013151783,0,0.1,1574.049252,913.1721465,203.4142468,427,4.4,899084789,1.12614E+12,12,203.4142468,2875256832,36212736,0,0,0,0,8192
70.8,1201.116438,0.032362116,31.94860033,0.008989477,0,0.1,1599.227912,928.6129471,188.7790115,427,4.4,899085773,1.12614E+12,12,188.7790115,2875256832,36212736,0,0,0,0,8192
70,1200.693719,0.00539257,31.97254822,0.008987617,0,0.1,1572.293694,891.0323356,173.4610054,427,4.4,899087071,1.12614E+12,12,173.4610054,2875256832,36212736,0,0,0,0,8192
71,1200.885188,0.010910422,31.96971965,0.008728338,0,0.1,1587.466456,904.2558066,173.0392989,427,4.4,899088055,1.12614E+12,12,173.0392989,2875256832,36212736,0,0,0,0,8192
69.4,1200.952344,0.008987951,31.97014274,0.010785542,0,0.1,1712.38448,971.4177756,220.5643247,426,4.4,899089353,1.12614E+12,12,220.5643247,2875256832,36212736,0,0,0,0,8192
81.8,1200.782938,0.014397837,31.96499886,0.012598108,0,0.1,1713.162683,962.4954332,213.4479401,426,4.4,899090253,1.12614E+12,12,213.4479401,2875269120,36212736,0,0,0,0,8192
72.4,1200.863625,0.019751803,31.95841763,0.010973224,0,0.1,1649.495034,921.7508174,206.516076,426,4.4,899091153,1.12614E+12,12,206.516076,2875269120,36212736,0,0,0,0,8192
72.8,1200.805,0.019730707,31.95936001,0.013153804,0,0.1,1788.917394,979.300735,251.2376634,426,4.4,899092535,1.12614E+12,12,251.2376634,2875269120,36212736,0,0,0,0,8192
85.2,1200.941938,0.007197318,31.97048524,0.010795977,0,0.1,1682.912812,961.0218464,196.6667063,426,4.4,899093477,1.12614E+12,12,196.6667063,2875273216,36212736,0,0,0,0,8192
69.8,1201.023688,0.007176753,31.97064134,0.014353506,0,0.1,1553.408231,923.4687186,206.5110735,426,4.4,899094461,1.12614E+12,12,206.5110735,2875273216,36212736,0,0,0,0,8192
77.9,1200.952406,0.008757666,31.97204903,0.010947082,0,0.1,1615.132546,923.9337596,174.7154361,426,4.4,899095759,1.12614E+12,12,174.7154361,2875273216,36212736,0,0,0,0,8192
85,1200.842844,0.007189913,31.97354112,0.012582347,0,0.1,1638.401323,935.4076231,163.5705106,427,4.4,899096659,1.12614E+12,12,163.5705106,2875277312,36212736,0,0,0,0,12288
70.6,1201.013313,0.007197999,31.97351136,0.012596498,0,0.1,1597.235968,918.2847168,174.7314247,427,4.4,899097559,1.12614E+12,12,174.7314247,2875289600,36212736,0,0,0,0,12288
77.1,1201.117125,0.008783956,31.97359894,0.010979945,0,0.1,1547.074207,903.869047,179.6318952,427,4.4,899098941,1.12614E+12,12,179.6318952,2875293696,36212736,0,0,0,0,12288
74.4,1200.76,0.006573258,31.97232571,0.008764344,0,0.1,1670.922121,948.7402023,166.3034211,427,4.4,899099883,1.12614E+12,12,166.3034211,2875293696,36212736,0,0,0,0,12288
71.5,1201.060031,0.030614711,31.94374961,0.012606057,0,0.2,1862.454947,1494.358069,218.9852268,426,4.4,899101265,1.12614E+12,12,218.9852268,2875326464,36212736,0,0,0,0,12288
72.4,1200.904875,0.018002283,31.9594531,0.014401826,0,0.1,1676.732643,1255.659243,198.7452049,426,4.4,899102165,1.12614E+12,12,198.7452049,2875355136,36212736,0,0,0,0,12288
79.9,1200.966969,0.00658339,31.97332937,0.010972316,0.002194463,0.1,1568.602322,897.7549105,181.0432171,426,4.4,899103065,1.12614E+12,12,181.0432171,2875359232,36212736,0,0,0,0,12288
71.7,1200.836219,0.00878624,31.96873504,0.0109828,0,0.1,1706.727163,959.2377761,193.9562529,426,4.4,899104091,1.12614E+12,12,193.9562529,2875359232,36212736,0,0,0,0,12288
71.2,1200.972,0.007189858,31.97150228,0.008987323,0,0.1,1665.530669,970.8106134,198.7995813,426,4.4,899105347,1.12614E+12,12,198.7995813,2875359232,36212736,0,0,0,0,12288
78.4,1200.987,0.008804338,31.97075199,0.008804338,0,0.1,1619.557956,943.1646972,211.7443264,426,4.4,899106289,1.12614E+12,12,211.7443264,2875359232,36212736,0,0,0,0,12288
77.5,1200.832781,0.006594238,31.97106624,0.010990397,0,0.1,1670.540415,960.121123,213.2137109,424,4.4,899107629,1.12614E+12,12,213.2137109,2875359232,36212736,0,0,0,0,12288
72.2,1200.941781,0.01617058,31.96205016,0.010780387,0,0.1,1715.518888,986.7647394,206.9834268,424,4.4,899108529,1.12614E+12,12,206.9834268,2875359232,36212736,0,0,0,0,12288
72.1,1200.910344,0.005364045,31.97328562,0.00715206,0,0.1,1601.167502,944.2507627,214.5618094,424,4.4,899109953,1.12614E+12,12,214.5618094,2875359232,36212736,0,0,0,0,12288
72.5,1200.900719,0.010944978,31.9680932,0.013133974,0,0.1,1635.617587,941.0492513,213.2081812,424,4.4,899110853,1.12614E+12,12,213.2081812,2875359232,36212736,0,0,0,0,12288
78.3,1200.937406,0.00658742,31.97314089,0.008783227,0,0.1,1678.255036,936.5115439,151.7302408,424,4.4,899111753,1.12614E+12,12,151.7302408,2875359232,36212736,0,0,0,0,12288
70.6,1200.981313,0.007178483,31.97116834,0.007178483,0,0.1,1639.924425,937.5098704,177.3085283,423,4.4,899112653,1.12614E+12,12,177.3085283,2875363328,36212736,0,0,0,0,16384
71.2,1201.056656,0.006576112,31.97524927,0.00876815,0,0.1,1556.565744,911.229939,165.0604147,423,4.4,899114101,1.12614E+12,12,165.0604147,2875363328,36212736,0,0,0,0,16384
71.5,1201.141375,0.010946172,31.97376772,0.008756937,0,0.1,1651.777319,947.7195512,167.9142748,423,4.4,899115001,1.12614E+12,12,167.9142748,2875363328,36212736,0,0,0,0,16384
70.3,1200.918438,0.008977254,31.96979621,0.008977254,0.001795451,0.1,1655.585145,942.2525582,166.6178304,424,4.4,899115901,1.12614E+12,12,166.6178304,2875363328,36212736,0,0,0,0,16384
84.7,1201.068469,0.007138063,31.97316945,0.008922579,0,0.1,1610.347051,912.7798277,163.8185497,424,4.4,899117283,1.12614E+12,12,163.8185497,2875363328,36212736,0,0,0,0,16384
